"file","caption","alt_text","category","png_time","StartTime"
"sexratio_len_flt1mkt0_page1.png","Sex ratios for length comps, whole catch, Fishery (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line.",NA,"LenComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"sexratio_len_flt1mkt0_page2.png","Sex ratios for length comps, whole catch, Fishery (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line. (plot 2 of 2)",NA,"LenComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"sexratio_len_flt2mkt0_page1.png","Sex ratios for length comps, whole catch, Survey (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line.",NA,"LenComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"sexratio_len_flt2mkt0_page2.png","Sex ratios for length comps, whole catch, Survey (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line. (plot 2 of 2)",NA,"LenComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_agefit__aggregated_across_time.png","Age comps, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"AgeComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_agefit__multi-fleet_comparison.png","Pearson residuals,  comparing across fleets <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"AgeComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_agefit_flt1mkt0.png","Age comps, whole catch, Fishery.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"AgeComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_agefit_residsflt1mkt0.png","Pearson residuals, whole catch, Fishery (max=1.69) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"AgeComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_agefit_sampsize_flt1mkt0.png","N-EffN comparison, Age comps, whole catch, Fishery",NA,"AgeComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_agefit_data_weighting_TA1.8_Fishery.png","Mean age for Fishery with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for age data from Fishery:<br>0.9997 (0.6483-2.4383) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"AgeComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_gstagefit_flt1mkt0.png","Excluded age comps, whole catch, Fishery.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"AgeComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_gstagefit_residsflt1mkt0.png","Pearson residuals, whole catch, Fishery (max=NA) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"AgeComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_gstagefit_flt2mkt0_page1.png","Excluded age comps, whole catch, Survey (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"AgeComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_gstagefit_flt2mkt0_page2.png","Excluded age comps, whole catch, Survey (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"AgeComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_gstagefit_residsflt2mkt0_page2.png","Pearson residuals, whole catch, Survey (max=NA) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"AgeComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"sexratio_age_flt1mkt0.png","Sex ratios for age comps, whole catch, Fishery.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line.",NA,"AgeComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_condAALfit_residsflt2mkt0_page1.png","Pearson residuals, whole catch, Survey (max=17.52) (plot 1 of 4)",NA,"A@LComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_condAALfit_residsflt2mkt0_page2.png","Pearson residuals, whole catch, Survey (max=17.52) (plot 2 of 4)",NA,"A@LComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_condAALfit_residsflt2mkt0_page3.png","Pearson residuals, whole catch, Survey (max=17.52) (plot 3 of 4)",NA,"A@LComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_condAALfit_residsflt2mkt0_page4.png","Pearson residuals, whole catch, Survey (max=17.52) (plot 4 of 4)",NA,"A@LComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_condAALfit_data_weighting_TA1.8_condAgeSurvey.png","Mean age from conditional data (aggregated across length bins) for Survey with 95% confidence intervals  based on current samples sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for conditional age-at-length data from Survey:<br>1.0021 (0.6012-2.1278) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a> and  <a href=https://doi.org/10.1016/j.fishres.2015.12.006> Punt (2017)</a>.",NA,"A@LComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_condAALfit_Andre_plotsflt2mkt0_page1.png","Conditional AAL plot, whole catch, Survey (plot 1 of 7)
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.",NA,"A@LComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_condAALfit_Andre_plotsflt2mkt0_page2.png","Conditional AAL plot, whole catch, Survey (plot 2 of 7)",NA,"A@LComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_condAALfit_Andre_plotsflt2mkt0_page3.png","Conditional AAL plot, whole catch, Survey (plot 3 of 7)",NA,"A@LComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_condAALfit_Andre_plotsflt2mkt0_page4.png","Conditional AAL plot, whole catch, Survey (plot 4 of 7)",NA,"A@LComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_condAALfit_Andre_plotsflt2mkt0_page5.png","Conditional AAL plot, whole catch, Survey (plot 5 of 7)",NA,"A@LComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_condAALfit_Andre_plotsflt2mkt0_page6.png","Conditional AAL plot, whole catch, Survey (plot 6 of 7)",NA,"A@LComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"comp_condAALfit_Andre_plotsflt2mkt0_page7.png","Conditional AAL plot, whole catch, Survey (plot 7 of 7)",NA,"A@LComp",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"yield1_yield_curve.png","Yield curve",NA,"Yield",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"yield2_yield_curve_with_refpoints.png","Yield curve with reference points",NA,"Yield",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"yield3_surplus_production.png","Surplus production vs. biomass plot. For interpretation, see<br> <blockquote>Walters, Hilborn, and  Christensen, 2008, Surplus production dynamics in declining and recovering fish populations. <i>Can. J. Fish. Aquat. Sci.</i> 65: 2536-2551.</blockquote>",NA,"Yield",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"yield4_YPR_timeseries.png","Time series of yield per recruit (kg)",NA,"Yield",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"data_plot.png","Data presence by year for each fleet and data type.",NA,"Data",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"data_plot2.png","Data presence by year for each fleet, where circle area is <br>  relative within a data type. Circles are proportional to <br>  total catch for catches; to precision for indices, discards, and <br>  mean body weight observations; and to total sample size for <br> compositions and mean weight- or length-at-age observations. <br> Observations excluded from the likelihood have <br> equal size for all years. <br> Note that since the circles are are scaled relative <br>  to maximum within each type, the scaling within separate plots <br>  should not be compared.",NA,"Data",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"parameter_distributions_page1.png","Parameter distribution plots (plot 1 of 3). <br>Deviation parameters are not included. <br>Plotting range is equal to input limits on parameters. Use fitrange = TRUE to scale the range to the estimates.",NA,"Pars",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"parameter_distributions_page2.png","Parameter distribution plots (plot 2 of 3).",NA,"Pars",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"parameter_distributions_page3.png","Parameter distribution plots (plot 3 of 3).",NA,"Pars",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"parameterchecks.html","<b>Estimated parameters (excluding deviation parameters)</b><br> Any parameter with a gradient value with an absolute value above 0.001 or a parameter on bounds is colored in red.",NA,"DiagnosticTables",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"correlationcheck.html","<b>Highly correlated parameter pairs</b><br> Pairs of parameters with the  50  highest correlations, sorted by absolute value of the correlation. Correlations above 0.95 (in absolute value) are colored in red. These parameters may be confounded or may cause convergence issues.",NA,"DiagnosticTables",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
"lowcorrelationcheck.html","<b>Parameters with low correlations</b><br> Estimated parameters that are the least correlated with all other parameters. The correlation value represents the maximum correlation between the parameter in question and all other estimated parameters. Uncorrelated parameters may not be playing a significant role in the model. Maximum correlations below 0.01 are colored in red.",NA,"DiagnosticTables",2024-05-31 14:06:40.046283,"StartTime: Wed May 29 12:43:23 2024"
